/disks/d14/2014/MOD13Q1.A2014001.h09v07.005.2014018095143.hdf,43200,47999,33600,38399,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h09v08.005.2014018082019.hdf,43200,47999,38400,43199,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h09v09.005.2014018082253.hdf,43200,47999,43200,47999,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h10v07.005.2014018084024.hdf,48000,52799,33600,38399,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h10v08.005.2014018090845.hdf,48000,52799,38400,43199,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h10v09.005.2014018095633.hdf,48000,52799,43200,47999,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h10v10.005.2014018083448.hdf,48000,52799,48000,52799,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h10v11.005.2014018090632.hdf,48000,52799,52800,57599,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h11v07.005.2014018092141.hdf,52800,57599,33600,38399,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h11v08.005.2014018093407.hdf,52800,57599,38400,43199,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h11v09.005.2014018093529.hdf,52800,57599,43200,47999,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h11v10.005.2014018093157.hdf,52800,57599,48000,52799,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h11v11.005.2014018092301.hdf,52800,57599,52800,57599,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h11v12.005.2014018085729.hdf,52800,57599,57600,62399,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h12v07.005.2014018112521.hdf,57600,62399,33600,38399,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h12v08.005.2014018091149.hdf,57600,62399,38400,43199,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h12v09.005.2014018091303.hdf,57600,62399,43200,47999,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h12v10.005.2014018091447.hdf,57600,62399,48000,52799,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h12v11.005.2014018094457.hdf,57600,62399,52800,57599,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h12v12.005.2014018101955.hdf,57600,62399,57600,62399,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h12v13.005.2014018091950.hdf,57600,62399,62400,67199,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h13v08.005.2014018084601.hdf,62400,67199,38400,43199,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h13v09.005.2014018093701.hdf,62400,67199,43200,47999,14001,001,2014
/disks/d14/2014/MOD13Q1.A2014001.h13v10.005.2014018095658.hdf,62400,67199,48000,52799,14001,001,2014
