1333,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h09v07.005.2008225081758.hdf,43200,47999,33600,38399,02001,001,2002
1334,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h09v08.005.2008225074826.hdf,43200,47999,38400,43199,02001,001,2002
1335,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h09v09.005.2008226000556.hdf,43200,47999,43200,47999,02001,001,2002
1336,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h10v07.005.2008225215410.hdf,48000,52799,33600,38399,02001,001,2002
1337,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h10v08.005.2008225073354.hdf,48000,52799,38400,43199,02001,001,2002
1338,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h10v09.005.2008225110554.hdf,48000,52799,43200,47999,02001,001,2002
1339,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h10v10.005.2008225083801.hdf,48000,52799,48000,52799,02001,001,2002
1340,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h10v11.005.2008226180030.hdf,48000,52799,52800,57599,02001,001,2002
1341,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h11v07.005.2008225201159.hdf,52800,57599,33600,38399,02001,001,2002
1342,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h11v08.005.2008225114549.hdf,52800,57599,38400,43199,02001,001,2002
1343,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h11v09.005.2008225045448.hdf,52800,57599,43200,47999,02001,001,2002
1344,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h11v10.005.2008225033511.hdf,52800,57599,48000,52799,02001,001,2002
1345,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h11v11.005.2008225213724.hdf,52800,57599,52800,57599,02001,001,2002
1346,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h11v12.005.2008225221319.hdf,52800,57599,57600,62399,02001,001,2002
1347,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h12v07.005.2008225201607.hdf,57600,62399,33600,38399,02001,001,2002
1348,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h12v08.005.2008225081356.hdf,57600,62399,38400,43199,02001,001,2002
1349,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h12v09.005.2008225032417.hdf,57600,62399,43200,47999,02001,001,2002
1350,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h12v10.005.2008225101735.hdf,57600,62399,48000,52799,02001,001,2002
1351,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h12v11.005.2008226002351.hdf,57600,62399,52800,57599,02001,001,2002
1352,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h12v12.005.2008226011325.hdf,57600,62399,57600,62399,02001,001,2002
1353,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h12v13.005.2008225224535.hdf,57600,62399,62400,67199,02001,001,2002
1354,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h13v08.005.2008225211427.hdf,62400,67199,38400,43199,02001,001,2002
1355,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h13v09.005.2008225094405.hdf,62400,67199,43200,47999,02001,001,2002
1356,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h13v10.005.2008225103117.hdf,62400,67199,48000,52799,02001,001,2002
1357,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h13v11.005.2008225232855.hdf,62400,67199,52800,57599,02001,001,2002
1358,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h13v12.005.2008226003531.hdf,62400,67199,57600,62399,02001,001,2002
1359,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h13v13.005.2008226000236.hdf,62400,67199,62400,67199,02001,001,2002
1360,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h13v14.005.2008226002207.hdf,62400,67199,67200,71999,02001,001,2002
1361,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h14v09.005.2008225090341.hdf,67200,71999,43200,47999,02001,001,2002
1362,A2002001,/disks/d15/2002/MOD13Q1.A2002001.h14v10.005.2008225092006.hdf,67200,71999,48000,52799,02001,001,2002
